price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,house_age,renovated_bool,log_price,log_sqft_living,log_sqft_above,log_sqft_basement,log_sqft_lot,log_sqft_lot15,log_sqft_living15,living_lot_ratio,sale_month,grade_level,condition_level,house_age_c,house_age_c_sq
532500.0,3,1.75,1620,3360.0,1.0,0,0,5,7,980,640,1400,3840,87,0,13.1853,7.3908,6.8886,6.463,8.12,8.2535,7.2449,0.482,9,Mid,Good,43.68,1907.94
441500.0,3,2.5,2420,9592.0,2.0,0,0,3,8,1780,640,2420,9145,21,0,12.9979,7.7919,7.4849,6.463,9.1688,9.1211,7.7919,0.252,9,Mid,Average,-22.32,498.18
470000.0,4,2.5,2680,8062.0,1.0,0,3,4,7,1530,1150,1920,8600,47,0,13.0605,7.8939,7.3337,7.0484,8.995,9.0596,7.5606,0.332,7,Mid,Good,3.68,13.54
2300000.0,4,3.25,4250,8570.0,2.0,0,0,3,9,4250,0,2830,12821,10,0,14.6484,8.3549,8.3549,0.0,9.0561,9.4589,7.9484,0.496,6,Mid,Average,-33.32,1110.22
590000.0,3,2.5,2400,99752.0,1.0,0,0,3,9,2400,0,2800,98010,18,0,13.2879,7.7836,7.7836,0.0,11.5105,11.4928,7.9377,0.024,12,Mid,Average,-25.32,641.1
320000.0,3,1.75,2300,12000.0,1.0,0,0,3,8,1770,530,2030,6000,72,0,12.6761,7.7411,7.4793,6.2748,9.3927,8.6997,7.6163,0.192,7,Mid,Average,28.68,822.54
363000.0,2,1.0,920,1201.0,2.0,0,0,3,8,800,120,1150,1161,5,0,12.8022,6.8255,6.6859,4.7958,7.0917,7.0579,7.0484,0.766,11,Mid,Average,-38.32,1468.42
747500.0,4,2.25,2350,18600.0,2.0,0,0,4,9,2350,0,2880,14400,37,0,13.5245,7.7626,7.7626,0.0,9.831,9.5751,7.9659,0.126,7,Mid,Good,-6.32,39.94
750000.0,2,2.5,2630,7957.0,2.0,0,0,3,8,2630,0,2305,7220,11,0,13.5278,7.8751,7.8751,0.0,8.9819,8.8847,7.7433,0.331,7,Mid,Average,-32.32,1044.58
831000.0,4,3.0,2170,4426.0,2.0,0,0,4,9,1610,560,1670,4000,32,1,13.6304,7.6829,7.3846,6.3297,8.3955,8.2943,7.4212,0.49,5,Mid,Good,-11.32,128.14
403000.0,3,2.5,1700,4125.0,2.0,0,0,3,7,1700,0,1970,4105,11,0,12.9067,7.439,7.439,0.0,8.3251,8.3202,7.5863,0.412,4,Mid,Average,-32.32,1044.58
445000.0,5,2.5,2470,4565.0,2.0,0,0,3,7,2470,0,2470,5064,9,0,13.0058,7.8124,7.8124,0.0,8.4264,8.5301,7.8124,0.541,8,Mid,Average,-34.32,1177.86
345000.0,3,1.0,1250,17380.0,1.0,0,0,4,7,1250,0,1410,18200,45,0,12.7513,7.1317,7.1317,0.0,9.7631,9.8092,7.2521,0.072,3,Mid,Good,1.68,2.82
2260000.0,3,3.5,3110,14872.0,1.0,0,0,3,10,3110,0,3110,12433,12,0,14.6309,8.0427,8.0427,0.0,9.6073,9.4282,8.0427,0.209,2,High,Average,-31.32,980.94
371025.0,3,2.0,1530,8925.0,1.0,0,0,3,7,1530,0,2040,8856,37,0,12.824,7.3337,7.3337,0.0,9.0967,9.089,7.6212,0.171,6,Mid,Average,-6.32,39.94
355000.0,2,1.0,960,6250.0,1.0,0,0,3,6,960,0,1350,6250,98,0,12.7799,6.868,6.868,0.0,8.7405,8.7405,7.2086,0.154,7,Low,Average,54.68,2989.9
270000.0,2,1.0,1240,14110.0,1.0,0,0,4,7,1240,0,2060,19350,42,0,12.5062,7.1237,7.1237,0.0,9.5547,9.8705,7.6309,0.088,9,Mid,Good,-1.32,1.74
425000.0,4,2.75,2440,15349.0,2.0,0,1,4,7,2440,0,2280,9250,57,0,12.9598,7.8002,7.8002,0.0,9.6389,9.1325,7.7324,0.159,6,Mid,Good,13.68,187.14
364808.0,3,1.75,2320,7875.0,1.0,0,0,3,8,1620,700,1990,9720,48,0,12.8071,7.7498,7.3908,6.5525,8.9716,9.182,7.5964,0.295,3,Mid,Average,4.68,21.9
320000.0,3,2.25,1580,6561.0,1.0,0,0,3,8,1200,380,1710,7241,34,0,12.6761,7.3658,7.0909,5.9428,8.7891,8.8877,7.4448,0.241,1,Mid,Average,-9.32,86.86
325000.0,4,2.5,2963,5797.0,2.0,0,0,3,9,2963,0,2665,6119,8,0,12.6916,7.9943,7.9943,0.0,8.6653,8.7193,7.8883,0.511,10,Mid,Average,-35.32,1247.5
350000.0,3,2.25,2470,10290.0,2.0,0,0,3,8,2230,240,1970,10150,30,0,12.7657,7.8124,7.7102,5.4848,9.239,9.2253,7.5863,0.24,9,Mid,Average,-13.32,177.42
170000.0,3,1.5,1370,10176.0,1.0,0,0,3,6,1370,0,1650,10176,68,0,12.0436,7.2233,7.2233,0.0,9.2279,9.2279,7.4091,0.135,2,Low,Average,24.68,609.1
255000.0,2,1.0,960,28717.0,1.0,0,0,4,6,960,0,1860,28717,30,0,12.449,6.868,6.868,0.0,10.2653,10.2653,7.5289,0.033,5,Low,Good,-13.32,177.42
550000.0,3,1.0,1130,7500.0,1.0,0,0,3,7,880,250,2190,5250,67,0,13.2177,7.0309,6.7811,5.5255,8.9228,8.5662,7.6921,0.151,12,Mid,Average,23.68,560.74
835000.0,4,4.25,4930,25714.0,2.0,0,0,3,12,4930,0,3620,23035,9,0,13.6352,8.5033,8.5033,0.0,10.1548,10.0448,8.1945,0.192,7,High,Average,-34.32,1177.86
420000.0,3,1.0,1150,5120.0,1.0,0,0,4,6,800,350,1220,5120,69,0,12.948,7.0484,6.6859,5.8608,8.5411,8.5411,7.1074,0.225,3,Low,Good,25.68,659.46
925000.0,4,2.5,2190,7350.0,2.5,0,0,5,8,2190,0,1880,7350,56,0,13.7376,7.6921,7.6921,0.0,8.9026,8.9026,7.5396,0.298,5,Mid,Good,12.68,160.78
389250.0,2,1.5,1490,4080.0,1.0,0,0,3,7,930,560,1320,4080,58,0,12.872,7.3072,6.8363,6.3297,8.3141,8.3141,7.1861,0.365,6,Mid,Average,14.68,215.5
748000.0,3,2.5,2600,10183.0,1.0,0,0,3,8,1300,1300,1860,10401,11,0,13.5252,7.8637,7.1709,7.1709,9.2286,9.2498,7.5289,0.255,5,Mid,Average,-32.32,1044.58
284000.0,3,1.75,1530,9600.0,1.0,0,0,3,7,1200,330,1680,9680,27,0,12.5567,7.3337,7.0909,5.8021,9.1696,9.1779,7.4271,0.159,3,Mid,Average,-16.32,266.34
588000.0,4,2.0,1680,5000.0,1.0,0,0,3,7,980,700,1680,6000,64,0,13.2845,7.4271,6.8886,6.5525,8.5174,8.6997,7.4271,0.336,6,Mid,Average,20.68,427.66
372500.0,3,1.75,1680,8648.0,1.0,0,0,4,7,1680,0,1290,8147,52,0,12.828,7.4271,7.4271,0.0,9.0652,9.0055,7.1632,0.194,3,Mid,Good,8.68,75.34
285000.0,4,3.0,1900,7194.0,2.0,0,0,4,7,1900,0,1690,7194,27,0,12.5602,7.5501,7.5501,0.0,8.8811,8.8811,7.4331,0.264,2,Mid,Good,-16.32,266.34
360000.0,3,1.0,1570,9467.0,1.0,0,0,3,7,1570,0,1570,9100,60,0,12.7939,7.3595,7.3595,0.0,9.1557,9.1161,7.3595,0.166,5,Mid,Average,16.68,278.22
275000.0,3,1.5,1370,17859.0,1.0,0,0,4,7,1150,220,1460,47044,84,0,12.5245,7.2233,7.0484,5.3982,9.7903,10.7589,7.2869,0.077,11,Mid,Good,40.68,1654.86
428000.0,2,2.0,1350,4225.0,1.0,0,0,3,8,1350,0,1660,4225,11,0,12.9669,7.2086,7.2086,0.0,8.349,8.349,7.4152,0.32,9,Mid,Average,-32.32,1044.58
847000.0,6,2.5,3010,17864.0,2.0,0,0,3,8,3010,0,2560,11532,46,0,13.6495,8.01,8.01,0.0,9.7906,9.353,7.8482,0.168,3,Mid,Average,2.68,7.18
316000.0,3,1.0,1010,7838.0,1.0,0,0,4,6,1010,0,1380,8128,37,0,12.6635,6.9187,6.9187,0.0,8.9669,9.0032,7.2306,0.129,9,Low,Good,-6.32,39.94
375000.0,3,2.25,2050,7205.0,2.0,0,0,3,8,2050,0,2050,7264,15,0,12.8347,7.6261,7.6261,0.0,8.8827,8.8908,7.6261,0.285,5,Mid,Average,-28.32,802.02
533000.0,3,1.0,1670,4080.0,1.0,0,0,3,7,1170,500,1560,4080,47,0,13.1863,7.4212,7.0656,6.2166,8.3141,8.3141,7.3531,0.409,5,Mid,Average,3.68,13.54
556000.0,5,2.5,3840,16905.0,2.0,0,0,3,11,3840,0,3270,12133,23,0,13.2285,8.2535,8.2535,0.0,9.7354,9.4038,8.0929,0.227,5,High,Average,-20.32,412.9
225000.0,4,2.0,2220,8276.0,1.0,0,0,3,7,1200,1020,1300,9709,48,0,12.3239,7.7057,7.0909,6.9285,9.0212,9.1809,7.1709,0.268,9,Mid,Average,4.68,21.9
537250.0,4,2.5,2590,9530.0,1.0,0,0,4,8,1640,950,2710,10970,36,0,13.1942,7.8598,7.4031,6.8575,9.1623,9.303,7.9051,0.272,10,Mid,Good,-7.32,53.58
255000.0,3,1.0,1180,13650.0,1.0,0,0,4,7,1180,0,1460,11730,47,0,12.449,7.0741,7.0741,0.0,9.5216,9.37,7.2869,0.086,12,Mid,Good,3.68,13.54
530000.0,4,2.5,2950,4836.0,2.0,0,0,3,7,2950,0,2120,4750,9,0,13.1806,7.9899,7.9899,0.0,8.484,8.4661,7.6596,0.61,4,Mid,Average,-34.32,1177.86
5300000.0,6,6.0,7390,24829.0,2.0,1,4,4,12,5000,2390,4320,24619,24,0,15.4832,8.908,8.5174,7.7795,10.1198,10.1113,8.3712,0.298,4,High,Good,-19.32,373.26
595000.0,3,2.75,2150,31238.0,2.0,0,0,3,9,2150,0,2650,38307,19,0,13.2963,7.6737,7.6737,0.0,10.3494,10.5534,7.8827,0.069,3,Mid,Average,-24.32,591.46
548000.0,4,2.0,2100,8880.0,1.0,0,0,4,7,2100,0,1280,9102,56,0,13.214,7.6502,7.6502,0.0,9.0917,9.1164,7.1554,0.236,8,Mid,Good,12.68,160.78
234975.0,3,1.75,1650,8073.0,1.0,0,0,3,7,1100,550,1280,8073,35,0,12.3672,7.4091,7.004,6.3117,8.9964,8.9964,7.1554,0.204,3,Mid,Average,-8.32,69.22
600000.0,3,1.75,1620,1325.0,2.5,0,0,3,9,1430,190,1750,1572,9,0,13.3047,7.3908,7.2661,5.2523,7.1899,7.3607,7.4679,1.223,8,Mid,Average,-34.32,1177.86
432000.0,4,1.0,1750,12528.0,1.0,0,0,4,7,1750,0,1550,14120,48,0,12.9762,7.4679,7.4679,0.0,9.4358,9.5554,7.3467,0.14,3,Mid,Good,4.68,21.9
455000.0,3,1.5,1380,8000.0,2.0,0,0,3,7,1380,0,1420,8187,29,0,13.0281,7.2306,7.2306,0.0,8.9873,9.0104,7.2591,0.172,2,Mid,Average,-14.32,205.06
279950.0,3,1.75,1510,11234.0,1.0,0,0,3,7,1210,300,2080,9076,49,0,12.5424,7.3205,7.0992,5.7071,9.3268,9.1135,7.6406,0.134,10,Mid,Average,5.68,32.26
267500.0,3,1.5,1600,7601.5,1.0,0,0,4,7,1600,0,1710,8000,51,0,12.4969,7.3784,7.3784,0.0,8.9362,8.9873,7.4448,0.21,10,Mid,Good,7.68,58.98
620000.0,4,2.5,1840,220308.0,2.0,0,0,3,8,1840,0,1890,65340,14,0,13.3375,7.5181,7.5181,0.0,12.3028,11.0874,7.5449,0.008,9,Mid,Average,-29.32,859.66
110000.0,2,1.0,830,7590.0,1.0,0,0,2,6,830,0,980,7590,72,0,11.6082,6.7226,6.7226,0.0,8.9347,8.9347,6.8886,0.109,1,Low,Poor,28.68,822.54
625000.0,3,3.5,1810,1846.0,2.0,0,0,4,8,1440,370,1480,3600,5,0,13.3455,7.5016,7.2731,5.9162,7.5213,8.189,7.3005,0.98,5,Mid,Good,-38.32,1468.42
389000.0,2,1.0,910,7000.0,1.0,0,0,3,7,910,0,1260,7528,62,0,12.8713,6.8145,6.8145,0.0,8.8538,8.9265,7.1397,0.13,5,Mid,Average,18.68,348.94
1200000.0,4,2.0,2120,3360.0,2.0,0,0,3,9,2120,0,2090,3600,109,0,13.9978,7.6596,7.6596,0.0,8.12,8.189,7.6454,0.631,6,Mid,Average,65.68,4313.86
788500.0,4,2.25,2510,133729.0,2.0,0,0,4,8,2510,0,2510,69696,38,0,13.5779,7.8284,7.8284,0.0,11.8036,11.1519,7.8284,0.019,4,Mid,Good,-5.32,28.3
567000.0,5,2.25,2100,6936.0,1.0,0,0,3,8,1600,500,2100,8661,40,0,13.2481,7.6502,7.3784,6.2166,8.8446,9.0667,7.6502,0.303,7,Mid,Average,-3.32,11.02
515000.0,2,2.25,2690,15000.0,1.0,0,2,3,8,1870,820,2690,15000,28,0,13.1519,7.8977,7.5342,6.7105,9.6159,9.6159,7.8977,0.179,1,Mid,Average,-15.32,234.7
605000.0,4,2.5,2430,11870.0,1.0,0,0,5,8,1590,840,2430,9600,46,0,13.313,7.7961,7.3721,6.7346,9.3819,9.1696,7.7961,0.205,9,Mid,Good,2.68,7.18
430000.0,4,2.75,2452,4800.0,2.0,0,0,3,7,2452,0,1180,4800,78,1,12.9715,7.8051,7.8051,0.0,8.4766,8.4766,7.0741,0.511,10,Mid,Average,34.68,1202.7
805000.0,2,1.75,1550,6000.0,1.0,0,1,3,7,1550,0,2360,6000,94,0,13.5986,7.3467,7.3467,0.0,8.6997,8.6997,7.7668,0.258,7,Mid,Average,50.68,2568.46
567500.0,3,2.5,2080,4556.0,2.0,0,0,3,8,2080,0,1530,5606,16,0,13.249,7.6406,7.6406,0.0,8.4244,8.6318,7.3337,0.457,4,Mid,Average,-27.32,746.38
647500.0,3,1.75,1290,3870.0,1.0,0,0,5,7,1290,0,2020,5850,98,0,13.3809,7.1632,7.1632,0.0,8.2613,8.6744,7.6113,0.333,6,Mid,Good,54.68,2989.9
495000.0,2,1.75,1850,2530.0,2.5,0,0,4,7,1850,0,1500,1795,111,0,13.1123,7.5235,7.5235,0.0,7.8364,7.4933,7.3139,0.731,11,Mid,Good,67.68,4580.58
825000.0,4,2.5,3370,5000.0,2.0,0,0,3,9,3370,0,3370,5237,8,0,13.6231,8.123,8.123,0.0,8.5174,8.5637,8.123,0.674,11,Mid,Average,-35.32,1247.5
435000.0,4,2.25,2730,7506.0,2.0,0,0,4,8,2730,0,2390,8015,28,0,12.9831,7.9124,7.9124,0.0,8.9236,8.9892,7.7795,0.364,3,Mid,Good,-15.32,234.7
445950.0,3,1.75,1300,7800.0,1.0,0,0,5,7,1300,0,1520,7344,46,0,13.008,7.1709,7.1709,0.0,8.962,8.9018,7.3271,0.167,9,Mid,Good,2.68,7.18
960000.0,5,2.75,3040,10257.0,2.0,0,0,3,10,3040,0,2860,9327,21,0,13.7747,8.0199,8.0199,0.0,9.2358,9.1408,7.9589,0.296,6,High,Average,-22.32,498.18
780000.0,4,3.0,2440,3600.0,1.5,0,0,5,8,1480,960,1770,4000,85,0,13.5671,7.8002,7.3005,6.868,8.189,8.2943,7.4793,0.678,9,Mid,Good,41.68,1737.22
274500.0,3,2.25,1720,9000.0,1.0,0,0,4,8,1320,400,1930,8000,45,0,12.5227,7.4507,7.1861,5.994,9.1051,8.9873,7.5658,0.191,6,Mid,Good,1.68,2.82
729953.0,5,3.5,3230,5167.0,1.5,0,0,4,8,2000,1230,1509,1626,106,0,13.5007,8.0805,7.6014,7.1156,8.5502,7.3945,7.3199,0.625,4,Mid,Good,62.68,3928.78
464950.0,3,1.5,1200,890.0,2.0,0,0,3,8,1030,170,1230,2120,6,0,13.0497,7.0909,6.9383,5.1417,6.7923,7.6596,7.1156,1.348,7,Mid,Average,-37.32,1392.78
620000.0,4,1.75,2350,18800.0,1.0,0,2,3,8,2350,0,3050,14640,55,0,13.3375,7.7626,7.7626,0.0,9.8417,9.5916,8.0232,0.125,11,Mid,Average,11.68,136.42
735000.0,4,3.5,3100,5600.0,2.0,0,0,3,9,3100,0,3080,5600,10,0,13.5076,8.0395,8.0395,0.0,8.6307,8.6307,8.033,0.554,1,Mid,Average,-33.32,1110.22
450000.0,4,2.25,2040,9565.0,1.0,0,0,3,8,1400,640,1890,8580,56,0,13.017,7.6212,7.2449,6.463,9.166,9.0573,7.5449,0.213,4,Mid,Average,12.68,160.78
450000.0,4,1.0,2000,4676.0,1.5,0,0,3,7,1250,750,1140,4676,98,1,13.017,7.6014,7.1317,6.6214,8.4504,8.4504,7.0397,0.428,6,Mid,Average,54.68,2989.9
842500.0,4,2.5,2160,5298.0,2.5,0,0,4,9,2160,0,1720,2283,112,0,13.6441,7.6783,7.6783,0.0,8.5753,7.7337,7.4507,0.408,5,Mid,Good,68.68,4716.94
360000.0,3,2.0,1970,79714.0,1.0,0,0,3,7,1070,900,1890,36626,35,0,12.7939,7.5863,6.9763,6.8035,11.2862,10.5085,7.5449,0.025,10,Mid,Average,-8.32,69.22
585000.0,3,2.5,2270,100545.0,2.0,0,0,3,8,2270,0,1277,100545,16,0,13.2794,7.728,7.728,0.0,11.5184,11.5184,7.1531,0.023,6,Mid,Average,-27.32,746.38
461000.0,3,2.25,1850,7923.0,1.0,0,0,4,7,1150,700,1780,7420,37,0,13.0412,7.5235,7.0484,6.5525,8.9777,8.9121,7.4849,0.233,8,Mid,Good,-6.32,39.94
345000.0,2,1.0,1350,4494.0,1.0,0,0,3,7,920,430,1470,5225,65,0,12.7513,7.2086,6.8255,6.0661,8.4107,8.5614,7.2937,0.3,8,Mid,Average,21.68,470.02
1075000.0,3,2.75,3280,10302.0,1.0,0,0,3,10,1680,1600,1550,6300,44,0,13.8878,8.0959,7.4271,7.3784,9.2402,8.7485,7.3467,0.318,7,High,Average,0.68,0.46
643000.0,4,2.5,2270,8391.0,2.0,0,0,3,8,2270,0,2420,8391,27,0,13.3739,7.728,7.728,0.0,9.035,9.035,7.7919,0.271,2,Mid,Average,-16.32,266.34
690000.0,4,2.5,2820,8307.0,2.0,0,0,3,9,2820,0,2820,8307,24,0,13.4444,7.9448,7.9448,0.0,9.025,9.025,7.9448,0.339,9,Mid,Average,-19.32,373.26
282000.0,4,1.0,1200,11111.0,1.5,0,0,3,7,1200,0,1350,9113,66,0,12.5497,7.0909,7.0909,0.0,9.3158,9.1176,7.2086,0.108,4,Mid,Average,22.68,514.38
549000.0,3,1.75,2000,6130.0,1.0,0,0,4,8,1120,880,2140,7150,63,0,13.2159,7.6014,7.022,6.7811,8.7211,8.875,7.669,0.326,11,Mid,Good,19.68,387.3
815000.0,3,2.0,2310,6000.0,2.0,0,1,4,9,1560,750,2000,6000,89,0,13.6109,7.7454,7.3531,6.6214,8.6997,8.6997,7.6014,0.385,1,Mid,Good,45.68,2086.66
2200000.0,5,4.25,4640,22703.0,2.0,1,4,5,8,2860,1780,3140,14200,63,0,14.604,8.4427,7.9589,7.4849,10.0303,9.5611,8.0523,0.204,5,Mid,Good,19.68,387.3
700000.0,3,2.25,2330,11424.0,2.0,0,0,4,8,2330,0,2050,11448,31,0,13.4588,7.7541,7.7541,0.0,9.3436,9.3457,7.6261,0.204,4,Mid,Good,-12.32,151.78
933399.0,3,2.5,3940,10360.0,2.0,0,0,3,9,3110,830,2720,11941,22,0,13.7466,8.2792,8.0427,6.7226,9.2458,9.3878,7.9088,0.38,7,Mid,Average,-21.32,454.54
290000.0,3,1.0,1440,11250.0,1.0,0,0,3,7,1440,0,2200,11250,47,0,12.5776,7.2731,7.2731,0.0,9.3282,9.3282,7.6967,0.128,7,Mid,Average,3.68,13.54
372000.0,4,1.75,1960,9300.0,1.0,0,0,5,7,1340,620,1500,9752,35,0,12.8267,7.5812,7.2012,6.4313,9.1379,9.1853,7.3139,0.211,5,Mid,Good,-8.32,69.22
450000.0,2,1.75,1250,3500.0,1.0,0,0,4,7,790,460,1500,3225,94,0,13.017,7.1317,6.6733,6.1334,8.1608,8.079,7.3139,0.357,8,Mid,Good,50.68,2568.46
303700.0,3,2.5,1981,5700.0,2.0,0,0,3,8,1981,0,1981,5894,4,0,12.6238,7.5919,7.5919,0.0,8.6484,8.6819,7.5919,0.348,9,Mid,Average,-39.32,1546.06
672000.0,4,2.5,2440,10049.0,2.0,0,0,4,9,2440,0,2820,8484,25,0,13.418,7.8002,7.8002,0.0,9.2153,9.0461,7.9448,0.243,7,Mid,Good,-18.32,335.62
334000.0,4,1.25,1150,9360.0,1.5,0,0,3,6,1150,0,1480,8155,44,0,12.7189,7.0484,7.0484,0.0,9.1443,9.0065,7.3005,0.123,6,Low,Average,0.68,0.46
260000.0,2,1.0,1120,7200.0,1.0,0,0,3,6,1120,0,1270,6875,70,0,12.4684,7.022,7.022,0.0,8.882,8.8358,7.1476,0.156,6,Low,Average,26.68,711.82
749950.0,3,1.75,1800,5700.0,1.0,0,0,4,8,1000,800,1680,5350,73,0,13.5278,7.4961,6.9088,6.6859,8.6484,8.585,7.4271,0.316,7,Mid,Good,29.68,880.9
330000.0,4,2.25,2380,122038.0,2.0,0,0,4,8,2380,0,2030,48000,30,0,12.7069,7.7753,7.7753,0.0,11.7121,10.779,7.6163,0.02,12,Mid,Good,-13.32,177.42
830000.0,5,3.0,2920,2808.0,2.0,0,0,3,8,2140,780,1620,1544,54,1,13.6292,7.9797,7.669,6.6606,7.9406,7.3428,7.3908,1.04,10,Mid,Average,10.68,114.06
1131000.0,3,2.25,2790,13791.0,1.0,0,3,3,8,2790,0,2720,12600,8,0,13.9386,7.9342,7.9342,0.0,9.5318,9.4415,7.9088,0.202,7,Mid,Average,-35.32,1247.5
320000.0,3,1.0,1560,7552.0,1.0,0,0,4,6,910,650,1200,8152,66,0,12.6761,7.3531,6.8145,6.4785,8.9297,9.0061,7.0909,0.207,7,Low,Good,22.68,514.38
260000.0,2,1.0,1550,15250.0,1.5,0,0,5,7,1550,0,1520,34929,95,0,12.4684,7.3467,7.3467,0.0,9.6324,10.4611,7.3271,0.102,4,Mid,Good,51.68,2670.82
225000.0,3,2.0,1700,11475.0,1.0,0,0,5,6,970,730,1560,11475,69,0,12.3239,7.439,6.8783,6.5944,9.348,9.348,7.3531,0.148,6,Low,Good,25.68,659.46
279200.0,1,1.0,640,6350.0,1.0,0,0,3,5,640,0,1270,6350,75,0,12.5397,6.463,6.463,0.0,8.7564,8.7564,7.1476,0.101,9,Low,Average,31.68,1003.62
520000.0,4,3.5,2680,10000.0,2.0,0,0,3,8,2040,640,1530,8000,72,1,13.1616,7.8939,7.6212,6.463,9.2104,8.9873,7.3337,0.268,5,Mid,Average,28.68,822.54
505000.0,3,2.5,1860,5004.0,2.0,0,0,4,8,1860,0,1850,4661,27,0,13.1323,7.5289,7.5289,0.0,8.5182,8.4472,7.5235,0.372,6,Mid,Good,-16.32,266.34
234000.0,3,1.75,1490,8366.0,1.0,0,0,4,7,1010,480,1490,7469,39,0,12.3631,7.3072,6.9187,6.1759,9.0321,8.9187,7.3072,0.178,5,Mid,Good,-4.32,18.66
503000.0,4,2.25,2470,8532.5,2.0,0,0,3,9,2470,0,2790,5583,9,0,13.1283,7.8124,7.8124,0.0,9.0518,8.6277,7.9342,0.289,9,Mid,Average,-34.32,1177.86
606000.0,4,2.25,2390,8858.0,1.0,0,0,4,8,1740,650,2240,8858,35,0,13.3146,7.7795,7.4622,6.4785,9.0892,9.0892,7.7147,0.27,8,Mid,Good,-8.32,69.22
433500.0,3,1.0,1230,6000.0,1.0,0,0,4,7,780,450,1570,5000,77,0,12.9796,7.1156,6.6606,6.1115,8.6997,8.5174,7.3595,0.205,7,Mid,Good,33.68,1134.34
250000.0,3,1.5,2840,10182.0,1.0,0,0,3,8,1510,1330,2210,9669,64,0,12.4292,7.9519,7.3205,7.1937,9.2285,9.1768,7.7012,0.279,1,Mid,Average,20.68,427.66
719000.0,3,2.5,2120,9307.0,2.0,0,0,4,9,2120,0,2290,11524,30,0,13.4856,7.6596,7.6596,0.0,9.1386,9.3523,7.7367,0.228,8,Mid,Good,-13.32,177.42
381000.0,3,2.0,1770,14400.0,1.0,0,0,4,8,1770,0,1900,14400,55,0,12.8506,7.4793,7.4793,0.0,9.5751,9.5751,7.5501,0.123,12,Mid,Good,11.68,136.42
267000.0,3,2.5,2495,4400.0,2.0,0,0,3,8,2495,0,2434,4400,7,0,12.495,7.8224,7.8224,0.0,8.3896,8.3896,7.7977,0.567,5,Mid,Average,-36.32,1319.14
275000.0,1,0.75,1170,14149.0,1.0,0,0,5,7,880,290,1130,24513,52,0,12.5245,7.0656,6.7811,5.6733,9.5575,10.107,7.0309,0.083,5,Mid,Good,8.68,75.34
651000.0,4,2.5,2740,7140.0,2.0,0,0,3,8,2740,0,2260,7035,21,0,13.3863,7.9161,7.9161,0.0,8.8736,8.8588,7.7236,0.384,5,Mid,Average,-22.32,498.18
439000.0,2,1.0,1050,5671.0,1.0,0,0,3,7,850,200,1850,5243,66,0,12.9923,6.9575,6.7464,5.3033,8.6433,8.5648,7.5235,0.185,2,Mid,Average,22.68,514.38
325000.0,2,1.0,1130,5070.0,1.0,0,0,4,7,1130,0,860,6300,60,0,12.6916,7.0309,7.0309,0.0,8.5313,8.7485,6.7581,0.223,2,Mid,Good,16.68,278.22
490000.0,2,1.0,880,6380.0,1.0,0,0,3,7,880,0,1340,6380,76,1,13.1022,6.7811,6.7811,0.0,8.7611,8.7611,7.2012,0.138,5,Mid,Average,32.68,1067.98
519900.0,4,2.5,2403,6172.0,2.0,0,0,3,9,2403,0,2380,6075,15,0,13.1614,7.7849,7.7849,0.0,8.7279,8.7121,7.7753,0.389,10,Mid,Average,-28.32,802.02
545000.0,4,2.75,3410,35040.0,2.0,0,0,3,9,3410,0,2580,37263,30,0,13.2085,8.1348,8.1348,0.0,10.4643,10.5258,7.8559,0.097,7,Mid,Average,-13.32,177.42
1062500.0,4,4.0,5320,20041.0,2.0,0,0,3,11,5320,0,4640,17268,11,0,13.8761,8.5794,8.5794,0.0,9.9056,9.7567,8.4427,0.265,7,High,Average,-32.32,1044.58
542000.0,4,1.75,1900,8250.0,1.0,0,0,4,7,950,950,1480,8360,59,0,13.203,7.5501,6.8575,6.8575,9.0181,9.0313,7.3005,0.23,5,Mid,Good,15.68,245.86
465000.0,4,1.75,1810,21650.0,2.0,0,0,4,7,1810,0,2700,29680,53,0,13.0498,7.5016,7.5016,0.0,9.9828,10.2983,7.9014,0.084,12,Mid,Good,9.68,93.7
408000.0,2,2.0,1200,8708.0,1.0,0,0,3,8,1200,0,1440,5580,9,0,12.919,7.0909,7.0909,0.0,9.0721,8.6271,7.2731,0.138,3,Mid,Average,-34.32,1177.86
292000.0,4,2.5,2060,5950.0,2.0,0,0,3,8,2060,0,2242,6406,14,0,12.5845,7.6309,7.6309,0.0,8.6913,8.7651,7.7156,0.346,12,Mid,Average,-29.32,859.66
253000.0,3,1.75,1250,10122.0,1.0,0,0,3,7,1250,0,1980,10175,20,0,12.4411,7.1317,7.1317,0.0,9.2226,9.2278,7.5914,0.123,5,Mid,Average,-23.32,543.82
280000.0,2,1.0,910,4662.0,1.0,0,0,5,6,910,0,890,6050,72,0,12.5425,6.8145,6.8145,0.0,8.4474,8.708,6.7923,0.195,9,Low,Good,28.68,822.54
658588.0,3,2.25,2560,41346.0,2.0,0,0,3,10,2560,0,3040,35395,28,0,13.3979,7.8482,7.8482,0.0,10.6298,10.4744,8.0199,0.062,6,High,Average,-15.32,234.7
635000.0,4,2.25,1920,8910.0,1.0,0,0,4,8,1200,720,2250,8800,45,0,13.3614,7.5606,7.0909,6.5806,9.095,9.0826,7.7191,0.215,12,Mid,Good,1.68,2.82
